finger 1, finger 2, finger 3, finger 4, finger 5, pitch1, roll1, yaw1, pitch2, roll2, yaw2, a1x, a1y, a1z, g1x, g1y, g1z, a2x, a2y, a2z, g2x, g2y, g2z
90,78,25,270,132,4.84,88.37,161.4,-46.12,83.62,6.1,-0.76,8.99,0.26,-0.1,-0.01,-0.06,7.1,6.79,0.76,-0.11,0,0.06
90,78,30,264,121,3.93,87.64,149.1,-47.32,84.06,5.45,-0.61,8.83,0.36,0.05,0,-0.03,7.18,6.59,0.68,-0.16,0,-0.08
91,78,27,273,110,4.14,83.87,124.16,-49.23,85.44,3.92,-0.68,9.37,1.01,0.04,-0.01,0,7.48,6.43,0.51,-0.16,-0.02,-0.1
91,78,3,279,108,3.68,85.68,130.49,-48.01,85.18,4.32,-0.6,9.31,0.7,0.02,-0.05,-0.01,7.44,6.68,0.56,-0.17,-0.06,-0.09
91,78,-41,309,87,1.74,85.17,109.86,-48.69,87.28,2.38,-0.29,9.49,0.8,0.03,-0.06,0,7.53,6.61,0.31,-0.17,-0.06,-0.08
91,78,-39,327,78,1.08,85.18,102.6,-48.32,87.87,1.9,-0.18,9.66,0.81,0,-0.05,0.04,7.65,6.81,0.25,-0.12,-0.07,-0.07
91,78,-30,279,90,2.08,86.18,118.64,-47.48,86.83,2.91,-0.35,9.72,0.65,-0.03,0,0.04,7.64,6.99,0.39,-0.09,-0.04,-0.04
91,78,-9,219,117,2.36,85.86,119.7,-48.12,87.05,2.64,-0.4,9.63,0.7,0.01,0,0.02,7.58,6.79,0.35,-0.12,-0.01,-0.05
91,78,14,219,105,2.5,85.14,117.23,-48.4,87.68,2.06,-0.42,9.69,0.82,-0.08,0.03,0.03,7.53,6.68,0.27,-0.07,-0.02,0.01
91,78,9,189,121,2.75,87.68,139.86,-46.67,85.56,4.17,-0.44,9.23,0.37,-0.05,0.03,0.05,7.32,6.88,0.53,-0.06,-0.02,-0.01
91,78,0,171,69,3.27,85.71,127.36,-47.82,86.87,2.84,-0.54,9.45,0.71,-0.03,0.03,0.04,7.3,6.6,0.36,-0.07,-0.01,-0.03
91,78,1,198,90,2.76,85.56,121.9,-48.4,85.61,3.89,-0.45,9.31,0.72,-0.06,0.02,0.06,7.43,6.58,0.51,-0.05,-0.03,-0.03
91,78,-18,207,67,4,87.13,144.38,-46.28,85.24,4.53,-0.64,9.17,0.46,-0.03,0.05,0.07,7.1,6.76,0.56,-0.06,-0.01,-0.04
91,78,-16,150,99,4.22,85.81,135.29,-47.83,84.52,4.94,-0.71,9.64,0.71,-0.01,0.02,0.06,7.56,6.82,0.65,-0.08,-0.02,-0.04
91,78,-3,180,83,4.35,86.33,139.92,-47.11,84.39,5.19,-0.74,9.7,0.62,-0.04,-0.01,0.02,7.52,6.95,0.68,-0.11,-0.02,-0.01
91,78,16,159,101,2.33,86.58,124.25,-46.93,86.12,3.61,-0.38,9.4,0.56,-0.05,-0.02,-0.01,7.31,6.82,0.46,-0.12,-0.01,0
91,78,1,147,92,1.17,85.28,103.95,-48.35,88.02,1.76,-0.19,9.45,0.78,-0.05,0,0.02,7.46,6.63,0.23,-0.07,-0.01,-0.01
91,78,18,195,72,2.22,85.51,116.34,-48.32,86.26,3.33,-0.36,9.37,0.74,-0.06,0.04,0.04,7.5,6.66,0.44,-0.05,0,0
91,78,19,231,33,2.92,86.56,130.39,-46.51,86.47,3.34,-0.46,9.08,0.55,-0.03,0.06,0.06,7.02,6.64,0.41,-0.05,0.01,-0.03
91,78,23,207,18,3.01,85.58,124.35,-48.05,85.63,3.91,-0.49,9.3,0.72,0,0.03,0.1,7.31,6.55,0.5,-0.02,-0.05,-0.08
91,78,27,225,24,4.27,85.3,132.33,-48.17,85.02,4.44,-0.71,9.5,0.78,-0.02,0.02,0.11,7.49,6.68,0.58,-0.02,-0.08,-0.07
91,78,36,246,9,3.49,85.77,129.63,-47.97,84.95,4.54,-0.58,9.43,0.7,-0.03,0.02,0.11,7.48,6.72,0.59,-0.02,-0.06,-0.05
91,78,14,216,20,4.74,86.38,142.71,-47.71,83.36,6.01,-0.78,9.43,0.6,-0.01,0.01,0.1,7.56,6.83,0.79,-0.05,-0.05,-0.07
91,78,9,276,49,4.86,85.32,136.19,-48.49,84.96,4.44,-0.82,9.63,0.79,-0.04,0.01,0.05,7.61,6.71,0.59,-0.09,-0.02,-0.01
91,78,16,261,60,2.73,85.25,119.92,-48.25,86.18,3.4,-0.45,9.37,0.78,-0.05,0,0.03,7.41,6.59,0.44,-0.1,-0.01,0
91,78,3,258,65,2.63,85.33,119.43,-48.05,85.71,3.85,-0.43,9.34,0.76,-0.05,0.01,0.04,7.4,6.63,0.5,-0.07,-0.03,-0.01
91,78,-12,327,78,3.65,86.52,136.41,-47.48,85.19,4.4,-0.6,9.34,0.57,-0.05,0.01,0.03,7.38,6.74,0.57,-0.09,-0.03,-0.01
91,78,14,354,90,3.06,86.15,128.53,-47.62,86.78,2.94,-0.51,9.42,0.63,-0.06,-0.01,0.02,7.32,6.67,0.38,-0.09,-0.04,0
91,78,12,303,72,2.46,86.64,126.26,-47.47,85.88,3.77,-0.4,9.34,0.55,-0.06,0,0.03,7.35,6.72,0.48,-0.11,-0.03,-0.01
91,78,18,333,85,2.08,86.68,122.01,-47.23,86.15,3.55,-0.34,9.23,0.54,-0.06,0.01,0.02,7.29,6.73,0.45,-0.1,-0.02,0
91,78,27,372,103,3.03,86.51,130.93,-47.09,87.22,2.58,-0.5,9.45,0.58,-0.02,-0.02,0.03,7.28,6.76,0.33,-0.1,-0.04,-0.04
91,78,50,336,83,2.93,85.95,125.92,-47.72,86.1,3.54,-0.49,9.57,0.68,-0.05,-0.03,0.02,7.51,6.81,0.46,-0.12,-0.03,0.01
91,78,39,312,74,2.2,86.85,124.97,-46.9,87.56,2.28,-0.36,9.28,0.51,-0.03,-0.03,0,7.2,6.73,0.29,-0.14,-0.02,-0.01
91,78,46,309,65,1.62,85.81,111.14,-47.28,86.62,3.12,-0.27,9.37,0.69,-0.01,0,0.01,7.3,6.73,0.4,-0.11,-0.01,-0.02
91,78,39,309,40,2.86,86.65,130.56,-47.05,86.92,2.87,-0.47,9.36,0.55,-0.01,0.01,0.02,7.22,6.71,0.36,-0.09,-0.02,-0.03
91,78,39,273,29,3.49,87.03,139.59,-46.84,85.6,4.12,-0.58,9.5,0.49,0.02,0,0.02,7.39,6.9,0.53,-0.09,-0.04,-0.06
93,78,73,216,40,3.84,84.23,123.75,-48.99,85.79,3.65,-0.68,10.07,1.02,-0.07,-0.03,-0.01,7.88,6.83,0.5,-0.11,-0.04,0.02
93,78,61,231,83,2.21,85.41,115.78,-48.2,86.48,3.14,-0.37,9.63,0.77,-0.14,-0.04,-0.02,7.56,6.74,0.41,-0.11,-0.03,0.1
92,78,70,237,87,2.13,88.42,143.33,-45.61,86.99,2.95,-0.33,8.83,0.24,-0.05,0.03,0,6.93,6.77,0.36,-0.1,0,0
92,78,41,237,90,2.21,83.5,108.8,-50.32,87.86,1.77,-0.38,9.76,1.11,-0.02,0.01,0.03,7.74,6.42,0.24,-0.09,0,-0.02
92,78,45,285,101,2.49,84.99,116.43,-48.25,87.59,2.15,-0.41,9.5,0.83,-0.15,0.04,0.02,7.4,6.6,0.28,-0.05,-0.02,0.06
92,78,16,300,112,3.25,87.9,147.18,-46.45,84.49,5.22,-0.51,9.01,0.33,-0.08,0.04,0.03,7.19,6.8,0.66,-0.05,-0.01,-0.01
92,78,48,330,94,2.88,85.87,124.98,-48.32,86.49,3.12,-0.47,9.39,0.68,-0.04,0.05,0.04,7.38,6.56,0.4,-0.06,0,-0.03
92,78,25,363,108,3.86,85.98,133.95,-47.73,85.69,3.91,-0.64,9.51,0.67,-0.06,0.05,0.06,7.43,6.73,0.51,-0.04,-0.02,-0.01
92,78,39,363,130,3.65,85.92,131.87,-47.91,85.47,4.08,-0.6,9.39,0.67,-0.06,0.04,0.02,7.45,6.71,0.53,-0.08,0.01,-0.01
92,78,45,318,99,1.91,85.27,112.08,-48.73,87.73,1.99,-0.31,9.35,0.77,-0.07,0.03,0.01,7.36,6.45,0.26,-0.08,0.01,0.01
92,78,28,381,81,1.9,85.55,113.11,-48.1,86.91,2.77,-0.31,9.23,0.72,-0.06,0.05,0.05,7.32,6.56,0.35,-0.04,0.01,0
92,78,12,360,58,3.33,85.56,126.93,-48.72,84.85,4.5,-0.54,9.32,0.72,-0.05,0.05,0.03,7.57,6.62,0.6,-0.06,0.03,0.01
92,78,27,348,45,3.35,85.84,128.88,-49.09,85.62,3.78,-0.54,9.18,0.67,-0.03,0.03,-0.01,7.46,6.45,0.49,-0.09,0.05,0.03
92,78,-5,351,24,5.26,86.95,150.01,-47.51,85.43,4.17,-0.84,9.08,0.48,-0.01,0.02,-0.01,7.12,6.5,0.52,-0.06,0.02,0.02
92,78,-5,366,58,4.59,86.8,145.13,-47.51,83.51,5.91,-0.74,9.24,0.52,0.02,-0.04,-0.04,7.35,6.69,0.76,-0.09,-0.01,-0.02
92,78,-5,318,56,4.09,86.04,136.03,-48.95,84.1,5.12,-0.68,9.45,0.65,0.01,0.01,-0.05,7.7,6.67,0.69,-0.13,0.01,-0.02
92,78,-14,345,69,2.76,85.21,119.97,-48.4,85.99,3.56,-0.46,9.5,0.8,-0.04,0.01,-0.01,7.47,6.62,0.46,-0.11,0.01,0
92,78,-18,294,99,3.51,86.01,131.36,-48.39,85.84,3.68,-0.58,9.47,0.66,-0.03,0,0.01,7.59,6.72,0.49,-0.12,0.01,-0.02
92,78,16,279,101,3.08,85.2,122.74,-48.74,86.81,2.79,-0.52,9.66,0.81,-0.03,0.02,0.01,7.65,6.7,0.37,-0.1,0,-0.01
92,78,-3,261,90,2.56,85.05,117.35,-48.97,86.96,2.64,-0.43,9.67,0.84,-0.07,0.03,0.01,7.68,6.67,0.35,-0.07,-0.01,0.01
92,78,-14,240,92,2.77,86.2,126.13,-48.42,85.82,3.7,-0.46,9.47,0.63,-0.08,0.03,0.02,7.63,6.75,0.49,-0.06,0,0.01
92,78,5,192,92,3.87,85.53,130.96,-48.61,85.47,3.98,-0.65,9.52,0.74,-0.06,0.03,0.03,7.57,6.65,0.53,-0.07,0,0
92,78,7,225,74,3.58,84.63,123.8,-49.39,86.31,3.15,-0.6,9.48,0.89,-0.09,0.02,0.03,7.56,6.47,0.42,-0.07,-0.02,0.02
92,78,16,246,69,3.34,84.58,121.7,-49.63,85.9,3.48,-0.55,9.45,0.9,-0.11,0,0.04,7.64,6.48,0.46,-0.06,-0.03,0.03
92,78,19,228,60,3.67,85.27,127.85,-48.98,86.38,3.15,-0.6,9.34,0.77,-0.12,0.02,0.05,7.45,6.46,0.41,-0.04,-0.03,0.06
92,78,27,237,65,4.06,87.04,143.96,-47.44,84.16,5.34,-0.64,9.02,0.47,-0.06,0.02,0.05,7.3,6.67,0.68,-0.05,-0.03,0.01
92,78,21,231,40,5.07,85.42,138.04,-48.72,84.5,4.81,-0.83,9.33,0.75,-0.02,0.01,0.03,7.49,6.54,0.63,-0.09,-0.01,-0.03
92,78,10,219,20,4.73,84.79,132.33,-49.66,84.35,4.78,-0.78,9.42,0.86,-0.06,-0.01,0,7.64,6.46,0.64,-0.12,-0.01,0.01
92,78,-7,210,29,3.37,85.26,125.42,-48.83,85.31,4.09,-0.54,9.09,0.75,-0.06,0.01,0,7.33,6.39,0.52,-0.11,0,0.01
92,78,3,252,31,3.17,85.1,122.96,-48.86,86.27,3.25,-0.51,9.13,0.78,-0.03,0.02,0.04,7.33,6.39,0.42,-0.07,-0.01,-0.04
92,78,27,222,20,5.13,86.78,148.01,-47.44,83.57,5.87,-0.84,9.28,0.52,0,0.02,0.04,7.43,6.78,0.76,-0.08,-0.03,-0.08
92,78,18,276,33,3.94,84.51,125.77,-49.82,85.54,3.76,-0.67,9.72,0.93,-0.02,0,0,7.81,6.57,0.51,-0.14,0,-0.04
92,78,16,276,58,2.9,87.13,135.3,-47.14,86.41,3.32,-0.46,9.16,0.46,-0.03,0.02,0.02,7.18,6.65,0.42,-0.1,-0.02,-0.05
92,78,50,246,47,3.39,85.11,124.8,-49.25,85.46,3.9,-0.57,9.54,0.82,0.01,0,0.04,7.72,6.63,0.53,-0.1,-0.02,-0.09
92,78,19,246,51,3.14,84.58,120.18,-49.05,86.29,3.21,-0.53,9.59,0.91,-0.04,0.02,0.02,7.59,6.57,0.43,-0.1,0,-0.01
92,78,9,285,67,2.92,85.56,123.39,-48.37,86.05,3.5,-0.48,9.4,0.73,-0.05,0.03,0.03,7.43,6.59,0.45,-0.07,-0.01,-0.01
92,78,3,249,63,4.04,86.4,138.38,-48.21,84,5.33,-0.67,9.4,0.59,-0.05,0.03,0.04,7.57,6.73,0.71,-0.06,-0.01,-0.03
92,78,21,195,51,4.56,85.49,135.46,-48.84,84.25,5.01,-0.76,9.48,0.75,-0.03,0.02,0.04,7.57,6.58,0.66,-0.08,-0.01,-0.03
92,78,28,186,65,4.34,85.59,134.62,-48.56,84.72,4.65,-0.72,9.41,0.73,-0.05,0.01,0.03,7.51,6.61,0.61,-0.09,-0.01,-0.01
92,78,41,159,49,2.97,85.56,123.87,-48.56,85.5,3.96,-0.48,9.28,0.72,-0.04,0,0.03,7.43,6.54,0.51,-0.08,-0.03,-0.03
92,78,32,192,69,3.47,85.78,129.45,-48.6,85.97,3.54,-0.57,9.34,0.69,-0.02,0.01,0.05,7.46,6.56,0.46,-0.08,-0.04,-0.06
92,78,32,198,60,2.99,84.86,120.2,-49.46,86.5,2.99,-0.49,9.42,0.85,-0.03,0.03,0.05,7.58,6.47,0.4,-0.08,-0.01,-0.05
92,78,23,258,72,2.81,84.51,117.16,-49.69,86.76,2.75,-0.47,9.51,0.91,-0.05,0.05,0.05,7.64,6.47,0.37,-0.05,0,-0.02
92,78,-23,306,99,4.18,86.57,140.7,-47.68,84.72,4.79,-0.67,9.2,0.55,-0.04,0.07,0.05,7.35,6.66,0.62,-0.05,0.02,-0.02
92,78,-10,333,126,5.03,85.52,138.4,-48.82,83.58,5.59,-0.83,9.43,0.74,-0.01,0.02,0.06,7.56,6.57,0.74,-0.07,-0.02,-0.06
92,78,0,279,108,5.13,86.49,145.75,-48.27,83.84,5.47,-0.85,9.42,0.58,-0.04,0.02,0.05,7.55,6.7,0.72,-0.07,-0.03,-0.04
92,78,25,249,108,4.2,85.96,136.21,-48.44,84.65,4.72,-0.7,9.47,0.67,-0.02,0,0.05,7.59,6.7,0.63,-0.08,-0.04,-0.05
92,78,25,207,101,3.56,85.05,125.77,-48.95,85.6,3.82,-0.6,9.6,0.83,-0.03,0.01,0.04,7.67,6.66,0.51,-0.09,-0.03,-0.03
92,78,30,198,74,3.97,84.69,126.89,-49.26,85.56,3.81,-0.68,9.72,0.9,-0.06,0,0.03,7.72,6.63,0.51,-0.1,-0.02,0
92,78,32,192,67,3.04,85.91,126.71,-48.03,86.61,3.04,-0.51,9.48,0.68,-0.1,0.01,0.01,7.43,6.67,0.4,-0.09,-0.01,0.04
92,78,19,243,58,2.97,85.77,125.12,-48.62,85.8,3.69,-0.49,9.4,0.69,-0.07,0.03,0.03,7.53,6.62,0.49,-0.08,0,0.01
92,78,12,300,85,3.55,85.45,128.03,-48.92,85.59,3.83,-0.58,9.39,0.75,-0.09,0.04,0.02,7.5,6.52,0.5,-0.08,-0.01,0.02
92,78,3,309,65,3.41,85.8,129.15,-48.75,85.95,3.55,-0.56,9.29,0.68,-0.1,0.03,0.03,7.42,6.49,0.46,-0.06,-0.03,0.02
92,78,7,291,87,3.57,87.44,144.39,-47.65,85.05,4.5,-0.57,9.06,0.4,-0.04,0.03,0.03,7.33,6.66,0.58,-0.07,-0.01,-0.01
92,78,-3,270,81,3.1,83.99,117.37,-49.54,86.35,3.11,-0.53,9.66,1.02,-0.07,0.02,0.03,7.63,6.49,0.41,-0.07,-0.01,0.01
92,78,0,264,51,3.05,86.83,133.9,-47.73,85.78,3.83,-0.49,9.15,0.51,-0.09,0.03,0.04,7.33,6.65,0.49,-0.07,-0.01,0.01
92,78,-9,216,27,2.89,86.13,126.83,-48.61,85.69,3.79,-0.46,9.17,0.62,-0.06,0.05,0.04,7.45,6.54,0.49,-0.05,0,-0.01
92,78,-14,234,38,3.31,85.26,124.93,-48.95,86.4,3.13,-0.54,9.38,0.78,-0.03,0.04,0.04,7.44,6.47,0.41,-0.06,0.01,-0.03
92,78,5,219,29,4.29,86.69,142.37,-48.19,85.38,4.12,-0.69,9.18,0.53,-0.04,0.05,0.04,7.38,6.58,0.53,-0.05,-0.01,-0.03
92,78,12,249,18,3.45,84.2,120.84,-50.35,86.32,3.04,-0.57,9.48,0.96,-0.03,0.03,0.05,7.7,6.37,0.41,-0.06,-0.01,-0.03
92,78,12,246,38,4.6,86.64,143.93,-48.11,84.96,4.51,-0.75,9.3,0.55,-0.06,0.06,0.05,7.44,6.65,0.59,-0.06,0,-0.02
92,78,25,261,54,5.2,87,150.06,-47.57,84.55,4.96,-0.85,9.35,0.49,-0.01,0.05,0.03,7.41,6.75,0.64,-0.07,0,-0.05
92,78,27,297,67,3.67,84.73,124.93,-49.36,85.01,4.27,-0.62,9.55,0.88,-0.04,0.03,0.01,7.69,6.58,0.57,-0.1,-0.01,-0.03
92,78,1,315,56,3.51,85.21,126.25,-49.12,85.62,3.78,-0.58,9.43,0.79,-0.06,0.01,0.04,7.57,6.53,0.5,-0.08,-0.02,-0.02
92,78,-19,276,49,3.91,85.8,133.02,-48.57,86.38,3.19,-0.63,9.27,0.68,-0.06,0.03,0.04,7.47,6.58,0.42,-0.07,-0.02,-0.01
92,78,-3,240,69,2.83,85.48,122.07,-48.95,86.36,3.17,-0.46,9.32,0.74,-0.01,0.02,0.05,7.53,6.55,0.42,-0.07,-0.03,-0.06
92,78,-36,246,63,3.82,84.49,124.83,-49.46,85.79,3.59,-0.65,9.62,0.93,-0.04,0.01,0.06,7.71,6.58,0.48,-0.06,-0.04,-0.04
92,78,-10,237,72,4.19,85.19,131.15,-49.1,86.45,3.07,-0.7,9.48,0.8,-0.07,0.02,0.06,7.58,6.56,0.41,-0.06,-0.04,-0.02
92,78,16,231,67,4.12,86.37,138.67,-48.1,86.05,3.54,-0.68,9.35,0.59,-0.05,0.04,0.06,7.44,6.66,0.46,-0.05,-0.04,-0.03
92,78,16,237,96,3.78,85.15,128.03,-48.78,85.23,4.17,-0.63,9.45,0.8,-0.03,0.02,0.05,7.58,6.62,0.55,-0.06,-0.03,-0.04
92,78,16,303,81,3.94,84.48,125.61,-49.61,85.78,3.58,-0.66,9.52,0.92,-0.06,0.01,0.06,7.66,6.5,0.48,-0.07,-0.03,-0.01
92,78,54,288,112,3.11,85.35,123.82,-48.69,85.73,3.74,-0.5,9.19,0.75,-0.09,0.02,0.04,7.47,6.55,0.49,-0.07,0,0.02
92,78,52,309,123,2.06,86.25,118.74,-48.72,86.91,2.71,-0.33,9.05,0.59,-0.01,0.04,0.04,7.38,6.47,0.35,-0.07,0.01,-0.04
92,78,37,300,166,3.65,84.91,125.68,-49.4,86.9,2.66,-0.6,9.43,0.84,0,0.06,0.07,7.53,6.45,0.35,-0.05,-0.02,-0.08
92,78,45,366,144,4.72,85.15,134.3,-48.53,84.19,5.11,-0.78,9.39,0.8,-0.06,0.03,0.04,7.55,6.63,0.68,-0.06,-0.03,-0.02
92,78,36,330,141,4.98,84.8,133.85,-49.54,84.14,4.97,-0.82,9.36,0.85,-0.05,-0.01,0.04,7.62,6.47,0.66,-0.1,-0.04,-0.02
92,78,21,348,117,4.84,87.14,149.49,-47.67,84.78,4.73,-0.76,9.02,0.45,-0.01,-0.02,0.04,7.29,6.61,0.6,-0.11,-0.06,-0.05
92,78,16,336,117,3.14,83.1,114.57,-50.45,86.06,3.25,-0.54,9.69,1.17,-0.03,-0.06,0.03,7.85,6.47,0.45,-0.12,-0.06,-0.02
92,78,23,372,78,2.32,84.92,114.56,-49.45,87.8,1.88,-0.38,9.38,0.83,-0.06,-0.05,0.01,7.58,6.48,0.25,-0.14,-0.04,0.01
92,78,32,297,81,2.19,85.58,116.33,-48.61,87.24,2.43,-0.35,9.26,0.72,-0.06,-0.02,0.02,7.44,6.55,0.32,-0.1,-0.05,-0.01
92,78,45,246,72,2.41,85.12,116.36,-48.76,85.76,3.71,-0.4,9.4,0.8,-0.06,0,0.02,7.57,6.62,0.49,-0.09,-0.03,0.01
92,78,45,240,60,3.87,84.83,126.87,-49.28,85.51,3.85,-0.65,9.63,0.87,-0.08,-0.02,0.01,7.68,6.59,0.52,-0.1,-0.01,0.02
92,78,43,210,36,4.31,86.38,140.06,-47.86,85.67,3.9,-0.71,9.35,0.59,-0.11,0.01,-0.01,7.37,6.65,0.5,-0.1,0,0.06
91,78,23,225,38,3.31,88.02,149.08,-46.82,85.3,4.4,-0.52,8.98,0.31,-0.03,0,0,7.16,6.69,0.55,-0.12,-0.01,-0.02
91,78,18,234,47,3.4,84.27,120.78,-49.46,86.09,3.34,-0.57,9.62,0.96,-0.04,0,0.02,7.64,6.52,0.45,-0.09,-0.01,-0.01
91,78,0,279,76,3.22,86.7,134.35,-47.92,85.91,3.69,-0.52,9.21,0.53,-0.06,0.01,0.02,7.39,6.66,0.48,-0.1,-0.01,-0.01
91,78,-9,309,112,2.52,85.2,117.74,-49.12,86.96,2.63,-0.41,9.39,0.79,-0.05,0.01,0.02,7.56,6.54,0.35,-0.09,-0.01,-0.01
91,78,-43,303,94,2.14,85.63,116.17,-48.59,88.06,1.71,-0.34,9.19,0.7,-0.01,0.02,0.05,7.38,6.51,0.22,-0.08,-0.02,-0.05
91,78,-23,282,94,2.39,84.89,115.12,-49.18,87.05,2.54,-0.4,9.49,0.85,-0.02,0.05,0.07,7.65,6.6,0.34,-0.04,-0.02,-0.05
91,78,-30,315,90,2.47,84.62,114.71,-49.32,86.86,2.69,-0.41,9.57,0.9,-0.03,0.05,0.06,7.68,6.59,0.36,-0.05,0,-0.03
91,78,-30,336,58,2.84,85.3,121.17,-48.99,86.45,3.08,-0.48,9.57,0.79,-0.09,0.04,0.06,7.69,6.68,0.41,-0.03,-0.02,-0.01
91,78,-9,300,27,3.03,85.75,125.52,-48.91,86.08,3.41,-0.5,9.34,0.69,-0.08,0.06,0.05,7.59,6.6,0.45,-0.03,-0.01,-0.02
91,78,18,318,58,3.99,84.54,126.23,-49.74,85.3,3.97,-0.66,9.47,0.91,-0.05,0.05,0.06,7.7,6.5,0.53,-0.03,-0.01,-0.01
91,78,18,282,56,4.03,84.82,127.95,-49.51,85.33,3.98,-0.65,9.25,0.84,-0.06,0.06,0.06,7.54,6.42,0.52,-0.04,0.01,0
91,78,41,258,65,3.75,84.06,122.4,-49.58,85.92,3.47,-0.62,9.33,0.97,-0.07,0.04,0.05,7.5,6.37,0.45,-0.04,-0.01,0.01
90,78,48,222,78,4.33,86.95,144.94,-47.45,85.05,4.53,-0.68,8.99,0.48,-0.01,0.04,0.06,7.2,6.58,0.57,-0.06,-0.02,-0.05
91,78,25,231,65,4.29,84.1,126.13,-49.57,84.64,4.55,-0.73,9.62,0.99,-0.03,0.02,0.05,7.73,6.56,0.62,-0.07,-0.04,-0.03
91,78,37,222,33,3.23,84.87,122.23,-48.95,85.56,3.86,-0.53,9.3,0.84,-0.06,-0.01,0.02,7.53,6.54,0.51,-0.11,-0.02,0
91,78,41,228,31,2.48,84.56,114.55,-49.65,87.26,2.33,-0.4,9.3,0.89,-0.06,0,0.02,7.6,6.45,0.31,-0.1,-0.02,-0.01
91,78,32,237,29,2.98,85.95,126.4,-49.33,87.04,2.54,-0.48,9.26,0.66,-0.01,0.01,0.04,7.55,6.48,0.34,-0.09,-0.02,-0.07
91,78,36,252,38,3.2,84.39,119.79,-49.17,86.88,2.69,-0.54,9.59,0.94,-0.05,0.04,0.04,7.58,6.54,0.36,-0.07,-0.01,0
91,78,45,228,99,2.78,85.51,121.8,-49.04,86.5,3.04,-0.46,9.4,0.74,-0.05,0.02,0.02,7.63,6.61,0.4,-0.09,-0.01,-0.01
91,78,39,240,123,2.94,86.21,127.83,-47.83,85.86,3.74,-0.47,9.22,0.61,-0.04,0.03,0.03,7.37,6.66,0.48,-0.08,-0.02,-0.02
91,78,61,273,119,3.21,83.75,117.24,-49.65,85.76,3.6,-0.54,9.6,1.05,-0.06,0,0.03,7.69,6.52,0.48,-0.07,-0.03,0
91,78,73,267,105,3.9,85.82,133.1,-49.12,86.12,3.35,-0.63,9.17,0.67,-0.03,0.01,0.02,7.49,6.47,0.44,-0.11,-0.01,-0.04
91,78,73,282,103,1.89,83.83,107.08,-49.35,88.25,1.5,-0.31,9.37,1.01,-0.07,0.03,0.02,7.48,6.42,0.2,-0.07,0,0.02
91,78,97,315,83,2.56,85.65,120.47,-49.34,86.83,2.72,-0.41,9.24,0.7,0,0.03,0.05,7.55,6.48,0.36,-0.08,-0.01,-0.06
91,78,84,276,69,3.43,84.73,123.18,-48.84,85.21,4.17,-0.57,9.45,0.87,-0.07,0.05,0.03,7.61,6.63,0.56,-0.07,0.01,0.02
91,78,75,267,83,3.95,85.59,131.9,-49.12,85.92,3.52,-0.65,9.37,0.72,0,-0.01,0.03,7.55,6.52,0.46,-0.1,-0.03,-0.06
91,78,45,258,94,3.52,85.2,126.31,-48.25,85.43,4.07,-0.58,9.47,0.79,-0.07,0.01,0.02,7.54,6.71,0.54,-0.08,-0.03,0
91,78,46,204,90,3,84.19,117.35,-50.12,86.91,2.58,-0.5,9.51,0.97,-0.03,-0.01,0.03,7.7,6.43,0.35,-0.11,-0.02,-0.02
91,78,12,222,101,2.93,85.52,123.25,-48.46,85.22,4.23,-0.47,9.22,0.72,-0.07,0.02,0.02,7.45,6.58,0.55,-0.09,-0.01,0
91,78,19,252,101,2.31,86.29,121.92,-48.17,85.41,4.1,-0.36,9.01,0.58,-0.03,0.03,0.02,7.35,6.56,0.53,-0.08,0,-0.04
91,78,-16,267,85,3.78,84.26,123.46,-50.02,85.48,3.78,-0.63,9.48,0.95,-0.02,0.02,0.03,7.68,6.42,0.51,-0.09,-0.01,-0.04
91,78,-10,282,81,3.89,85.31,129.77,-49.19,85.31,4.03,-0.64,9.39,0.77,-0.05,0,0.02,7.64,6.57,0.54,-0.1,-0.02,-0.02
91,78,-25,333,76,2.64,85.54,120.71,-49.12,86.36,3.15,-0.43,9.31,0.73,-0.07,0.03,0,7.58,6.55,0.42,-0.1,0,0
91,78,-14,333,49,2.52,85.24,117.9,-48.75,86.69,2.9,-0.41,9.29,0.77,-0.04,0.04,0.01,7.48,6.55,0.38,-0.09,0,-0.02
91,78,-36,351,29,3.13,84.6,120.15,-49.16,85.5,3.88,-0.52,9.54,0.9,-0.04,0.02,0.02,7.69,6.63,0.52,-0.09,-0.01,-0.04
91,78,-16,333,47,3.27,85.21,124.4,-48.68,85.17,4.23,-0.55,9.52,0.8,-0.09,0.02,-0.02,7.67,6.72,0.57,-0.1,0.01,0.02
91,78,-12,303,36,2.78,85.73,123.09,-48.7,86.61,2.98,-0.45,9.3,0.69,-0.05,0.02,-0.02,7.5,6.58,0.39,-0.11,0.02,0
91,78,-3,285,33,3.21,83.4,116.02,-50.22,87.4,2.16,-0.54,9.62,1.11,-0.06,0.03,0.01,7.66,6.37,0.29,-0.08,0.01,0
91,78,-3,306,27,4.27,85.33,132.58,-48.88,85.8,3.65,-0.7,9.39,0.77,-0.08,0.04,0.01,7.57,6.59,0.48,-0.08,0.01,0.02
91,78,14,297,47,3.43,84.81,123.54,-48.65,86.01,3.5,-0.57,9.39,0.85,-0.06,0.04,0.01,7.47,6.56,0.46,-0.09,0.01,0.02
91,78,28,285,72,3.52,84.87,124.54,-49.08,85.89,3.55,-0.58,9.41,0.85,-0.07,0.02,0,7.56,6.54,0.47,-0.09,0,0.01
